2039;889
2040;813
2048;789
2036;918
2038;875
2039;877
2038;832
2049;899
2040;893
2048;865
2038;863
2037;930
2049;1047
2048;1021
2022;1017
2048;1172
2041;869
2048;1132
2048;950
2034;989
2027;833
2048;953
2040;940
2048;970
2038;772
2039;883
2052;962
2041;790
2039;732
2036;783
2048;1147
2036;875
2036;1135
2039;786
2048;1077
2039;790
2048;1144
2048;1091
2041;853
2037;947
2039;942
2048;976
2041;874
2051;1113
2048;981
2040;738
2039;991
2038;871
2048;1010
2048;965
2040;790
2067;791
2048;1076
2048;921
2035;865
2035;829
1971;877
2041;943
2048;808
2048;1052
2048;937
2040;854
2039;809
2040;793
2049;937
2039;833
2048;1078
2041;779
2038;740
2031;1032
2038;848
2037;757
2039;897
2034;866
2040;882
2048;1058
2034;873
2041;745
2048;1099
2033;959
2039;753
2048;740
2048;777
2038;779
2027;907
2041;774
2037;979
2048;967
2039;743
2039;959
2031;831
2039;838
2039;847
2037;857
2030;843
2048;1108
2036;795
2040;789
2052;1111
2048;1088
2048;855
2048;926
2040;918
2048;985
2052;965
2040;879
2038;749
2040;902
2037;867
2039;909
2015;758
2052;1095
2039;839
2058;940
2035;811
2049;1010
2049;1010
2048;1143
2048;959
2051;985
2048;971
2048;965
2015;848
2038;862
2048;876
2039;799
2038;759
2038;845
2074;1002
2039;785
2048;1094
2048;855
2031;836
2049;1157
2035;751
2039;879
2041;746
2053;803
2040;1093
2072;979
2048;963
2031;793
2038;888
2041;1035
2048;1015
2048;904
2037;775
2030;849
2041;735
2048;899
2039;774
2037;744
2048;935
2048;1149
2048;997
2048;1029
2048;1065
2039;908
2034;917
2048;1011
2036;998
2048;972
2048;839
2048;1148
2053;1000
2039;795
2039;763
2039;1006
2039;786
2038;841
2039;735
2036;820
2031;835
2048;1036
2036;920
2038;981
2039;896
2041;947
2048;1170
2048;1011
2038;1161
2040;960
2039;853
2041;810
2048;1081
2031;764
2038;833
2025;877
2026;739
2038;752
2048;1025
2036;742
2040;1075
2040;874
2048;995
2048;923
2039;817
2048;1095
2048;784
2035;878
2041;863
2041;925
2063;1095
2029;855
2034;873
2039;976
2039;772
2040;793
2037;852
2039;740
2048;813
2038;792
2050;1000
2038;920
2049;1049
2027;962
2033;991
2048;856
2031;921
2048;1093
2048;1085
2048;916
2048;1089
2048;924
2041;1106
2052;1018
2040;731
2041;765
2041;812
2039;836
2039;851
2041;841
2039;916
2039;911
2048;1105
2051;930
2048;925
2048;1135
2038;871
2048;1147
2109;1112
2039;823
2041;922
2050;1019
2041;921
2039;858
2031;795
2048;810
2041;923
2038;843
2048;1007
