2037;1879
2036;1879
2037;1873
2039;1884
2041;1876
2048;1875
2048;1876
2048;1877
2048;1878
2048;1877
2048;1878
2048;1878
2048;1879
2048;1879
2048;1881
2048;1881
2048;1880
2038;1880
2039;1881
2036;1879
2037;1879
2039;1878
2039;1878
2039;1876
2041;1877
2048;1875
2048;1877
2051;1877
2048;1873
2048;1874
2048;1878
2048;1879
2048;1879
2048;1879
2048;1879
2048;1882
2038;1875
2039;1880
2037;1881
2037;1882
2037;1878
2034;1879
2035;1878
2041;1877
2040;1877
2048;1879
2048;1876
2048;1881
2049;1877
2048;1872
2048;1878
2048;1881
2049;1877
2048;1882
2048;1880
2048;1882
2048;1871
2037;1881
2034;1878
2035;1884
2036;1880
2034;1878
2037;1873
2038;1874
2048;1878
2041;1875
2048;1879
2048;1881
2048;1877
2048;1878
2049;1887
2048;1879
2048;1874
2053;1881
2048;1883
2048;1877
2048;1880
2039;1879
2031;1876
2037;1880
2038;1877
2038;1879
2037;1878
2038;1876
2041;1878
2037;1875
2048;1877
2048;1899
2048;1877
2048;1877
2048;1878
2048;1877
2048;1880
2048;1881
2048;1881
2039;1881
2048;1879
2039;1881
2038;1881
2036;1881
2037;1878
2035;1877
2038;1883
2048;1877
2040;1868
2048;1881
2039;1877
2048;1877
2048;1877
2052;1875
2048;1875
2048;1878
2048;1879
2049;1879
2048;1880
2048;1886
2034;1885
2039;1882
2038;1879
2036;1884
2036;1880
2048;1883
2048;1870
2048;1881
2048;1877
2037;1861
2039;1876
2048;1870
2048;1882
2048;1878
2048;1878
2048;1878
2048;1878
2048;1880
2048;1880
2048;1882
2039;1878
2038;1881
2037;1879
2037;1881
2040;1878
2037;1879
2038;1873
2048;1877
2036;1876
2048;1877
2048;1874
2048;1876
2048;1878
2048;1876
2048;1874
2048;1879
2048;1879
2048;1881
2048;1881
2048;1882
2048;1881
2040;1881
2048;1882
2036;1882
2048;1879
2033;1872
2037;1876
2035;1879
2031;1876
2021;1874
2048;1875
2048;1879
2048;1877
2048;1877
2048;1879
2049;1877
2048;1885
2049;1879
2048;1881
2048;1881
2048;1882
2015;1883
2035;1877
2036;1881
2036;1880
2038;1883
2041;1877
2039;1879
2048;1874
2048;1878
2048;1877
2041;1882
2054;1878
2048;1877
2048;1879
2048;1877
2048;1877
2048;1879
2048;1879
2049;1881
2048;1881
2039;1880
2039;1879
2038;1879
2037;1885
2048;1878
2039;1879
2041;1877
2041;1876
2033;1876
2048;1876
2048;1875
2048;1879
2048;1876
