1654;1963
1653;1960
1655;1962
1658;1960
1663;1960
1663;1959
1662;1959
1664;1960
1670;1959
1679;1957
1675;1960
1683;1958
1677;1959
1672;1958
1669;1960
1677;1960
1672;1960
1671;1959
1663;1963
1653;1964
1651;1962
1646;1963
1655;1961
1646;1958
1662;1959
1657;1961
1661;1959
1659;1959
1670;1959
1678;1961
1669;1956
1681;1958
1673;1959
1674;1959
1668;1959
1683;1962
1671;1960
1669;1962
1661;1961
1645;1963
1647;1963
1643;1964
1653;1962
1651;1961
1660;1959
1658;1959
1659;1961
1659;1959
1665;1961
1676;1959
1670;1960
1679;1957
1652;1965
1675;1964
1669;1954
1681;1961
1671;1961
1665;1960
1642;1969
1647;1965
1649;1963
1637;1954
1654;1960
1647;1963
1661;1960
1648;1962
1659;1960
1657;1962
1660;1961
1671;1959
1665;1961
1676;1961
1660;1963
1670;1961
1663;1959
1677;1959
1665;1962
1659;1963
1657;1962
1639;1962
1647;1962
1642;1961
1649;1962
1644;1962
1669;1950
1657;1961
1654;1961
1652;1961
1658;1961
1671;1959
1663;1963
1671;1959
1661;1962
1669;1960
1670;1962
1676;1962
1663;1962
1660;1960
1656;1961
1642;1964
1651;1963
1643;1962
1650;1963
1642;1961
1653;1960
1652;1961
1656;1949
1656;1960
1658;1961
1667;1953
1666;1958
1665;1958
1664;1961
1671;1957
1671;1960
1687;1959
1662;1963
1664;1959
1658;1961
1642;1965
1648;1963
1643;1962
1654;1963
1643;1961
1650;1960
1654;1961
1659;1956
1655;1961
1650;1960
1673;1962
1667;1958
1673;1947
1666;1959
1671;1959
1672;1962
1679;1959
1662;1961
1663;1961
1661;1960
1643;1962
1648;1961
1643;1963
1660;1960
1644;1963
1653;1960
1652;1961
1658;1960
1655;1960
1659;1961
1675;1958
1664;1959
1672;1957
1662;1960
1672;1959
1666;1959
1673;1954
1665;1961
1664;1962
1659;1965
1645;1963
1653;1961
1642;1962
1649;1957
1643;1962
1644;1961
1650;1960
1655;1959
1655;1959
1660;1959
1671;1956
1670;1960
1672;1959
1662;1961
1670;1966
1673;1959
1680;1960
1663;1978
1660;1959
1659;1962
1643;1965
1649;1961
1645;1962
1654;1964
1645;1962
1646;1959
1647;1961
1655;1961
1655;1963
1659;1962
1671;1959
1667;1959
1676;1959
1659;1961
1670;1959
1672;1941
1678;1959
1665;1963
1664;1962
1657;1961
1637;1965
1653;1961
1641;1963
1650;1961
1639;1963
1640;1961
1649;1961
1651;1960
1654;1960
1658;1960
1664;1959
1664;1959
1668;1961
1660;1960
1668;1961
1677;1960
1684;1958
1662;1962
1658;1962
1655;1962
1639;1965
1654;1963
1640;1962
1656;1959
1638;1963
1639;1963
1647;1960
1654;1959
1650;1961
1657;1961
1669;1957
1661;1959
1672;1960
1650;1965
1669;1960
1670;1959
1681;1959
1657;1963
1658;1963
1657;1968
1631;1967
1646;1962
1647;1963
1646;1962
1641;1961
1638;1961
1659;1969
1650;1965
1651;1962
1659;1960
1668;1959
1665;1960
1675;1955
1661;1962
1668;1959
1674;1959
1682;1957
1661;1959
1653;1963
1647;1963
1639;1965
1645;1963
