1331;1971;4014
1330;1855;4013
1333;1807;4014
1331;1913;4014
1330;1899;4013
1332;1903;4013
1331;1868;4013
1332;1936;4013
1331;2123;4014
1332;2059;4014
1329;2010;4015
1332;2187;4014
1331;2215;4013
1332;2093;4014
1331;2056;4015
1331;2026;4015
1331;2048;4013
1332;2177;4014
1332;1917;4012
1333;1921;4014
1331;1910;4014
1331;1782;4012
1326;1821;4013
1331;1903;4013
1331;1956;4014
1330;1917;4013
1331;1985;4013
1332;1865;4014
1331;1997;4013
1329;2018;4012
1330;2036;4014
1330;2105;4013
1334;2147;4015
1333;2029;4011
1333;2065;4015
1333;2053;4014
1332;1918;4014
1330;2007;4013
1330;1906;4014
1331;1942;4014
1331;1990;4014
1331;1813;4015
1332;1908;4014
1331;1906;4015
1331;1972;4014
1333;1945;4014
1330;1955;4013
1329;1843;4015
1330;1975;4013
1332;2133;4011
1330;1978;4015
1331;2161;4014
1332;2115;4013
1331;2048;4013
1332;2055;4014
1331;2077;4014
1335;1983;4014
1334;2020;4015
1333;2009;4014
1331;1901;4015
1331;2054;4015
1331;1797;4014
1330;1917;4018
1333;1901;4013
1331;2019;4013
1333;1970;4013
1333;1952;4012
1332;1822;4014
1332;2018;4014
1332;2121;4015
1331;2005;4013
1329;2160;4012
1327;2130;4015
1331;2092;4015
1332;1973;4013
1331;2056;4014
1333;1974;4014
1332;2131;4014
1328;2048;4013
1331;1873;4014
1330;1993;4014
1331;1839;4015
1332;1967;4013
1330;1951;4013
1333;1981;4015
1330;1899;4014
1332;2026;4013
1331;1832;4015
1332;1917;4013
1331;2131;4014
1328;2019;4013
1331;2187;4014
1330;2066;4014
1332;2099;4014
1332;2051;4014
1331;2090;4013
1332;1990;4015
1330;2011;4014
1331;2100;4013
1332;1883;4014
1332;1971;4014
1332;1823;4015
1330;1959;4014
1331;1901;4013
1335;1941;4014
1330;1899;4013
1333;1981;4015
1331;1878;4014
1332;1927;4014
1332;2117;4015
1332;2023;4014
1332;2083;4015
1332;2086;4015
1334;2069;4014
1333;2037;4015
1335;2035;4013
1330;2098;4013
1331;2075;4014
1333;2179;4014
1331;1831;4014
1334;2021;4014
1332;1872;4015
1333;1947;4015
1330;1999;4014
1331;1941;4015
1331;1928;4013
1330;1948;4014
1332;1895;4013
1326;1835;4014
1331;2201;4015
1331;1990;4013
1333;2183;4015
1331;1997;4015
1331;2048;4015
1332;2097;4015
1331;2089;4015
1330;2059;4014
1332;2155;4014
1331;2106;4015
1332;1767;4014
1332;2001;4014
1337;1864;4013
1331;1905;4015
1333;1876;4015
1331;1930;4014
1329;1896;4014
1332;1949;4014
1331;1748;4014
1331;1845;4014
1330;2151;4013
1331;1960;4013
1331;2098;4012
1332;1957;4014
1332;2048;4013
1332;1999;4014
1330;2048;4014
1332;1980;4014
1329;2079;4014
1332;2018;4014
1332;1768;4014
1332;1924;4014
1330;1842;4013
1330;1921;4015
1333;1991;4013
1327;1849;4014
1333;2048;4015
1330;1875;4014
1331;1815;4015
1331;1917;4013
1331;2121;4015
1329;1951;4014
1332;2128;4013
1329;1998;4013
1331;2037;4013
1332;2060;4015
1331;2057;4013
1332;2070;4015
1332;2095;4015
1332;2002;4015
1331;1742;4013
1334;1899;4013
1331;1790;4013
1331;1939;4013
1331;1948;4013
1332;1937;4013
1333;1888;4015
1331;1872;4015
1331;1791;4015
1333;1849;4014
1332;2235;4013
1331;1976;4013
1331;2098;4013
1330;1957;4014
1330;1946;4013
1332;2029;4017
1333;1987;4014
1331;2048;4014
1331;2154;4015
1331;2000;4014
1332;1723;4017
1331;2053;4013
1332;1874;4013
1332;1954;4013
1331;2048;4014
1330;1967;4015
1328;1945;4013
1332;1916;4013
1329;1785;4013
1331;1924;4014
1331;2245;4014
1331;1977;4015
1332;2101;4014
1332;1993;4013
1331;1959;4014
1331;2084;4015
1331;1977;4013
1329;2070;4013
1332;2185;4015
1331;1967;4013
1331;1696;4014
1331;1959;4015
1330;1875;4014
1332;1918;4014
1333;2054;4014
1332;1891;4013
1331;1917;4013
1331;1863;4015
1331;1827;4013
1331;2034;4014
1331;2259;4011
1331;1993;4014
1331;2107;4013
1330;1990;4013
1331;1939;4013
1331;2072;4014
1332;1995;4014
1331;2081;4015
1332;2242;4013
1332;1911;4014
1331;1619;4013
1331;1946;4014
1332;1884;4015
1332;1961;4013
1331;2060;4014
1331;1930;4014
1332;1977;4013
1330;1908;4013
1331;1902;4014
1329;2126;4014
1332;2257;4015
1331;2029;4014
1330;2048;4014
1332;1975;4014
1331;1893;4013
1333;2011;4015
1331;1998;4015
1332;2053;4011
1333;2261;4013
1329;1889;4013
1331;1668;4015
1331;1981;4015
1325;1900;4015
1332;1991;4014
1331;2086;4014
1333;1965;4015
1332;1903;4015
1332;1951;4013
1331;1879;4013
1331;2124;4015
1333;2171;4013
1332;2039;4013
1332;2027;4015
1332;1995;4014
1332;1955;4013
1332;2021;4015
1330;2041;4015
1333;2091;4014
1330;2147;4013
1332;1809;4013
1334;1743;4013
1330;1925;4015
1331;2026;4014
1333;2019;4014
1331;2064;4014
1331;1929;4013
1332;1961;4017
1330;1951;4015
1332;2010;4013
1332;2167;4014
1329;2213;4014
1329;2063;4010
1331;2067;4014
1331;2092;4015
1330;1948;4013
1330;1963;4015
1332;1999;4013
1332;2003;4013
1333;2106;4014
1332;1800;4014
1333;1761;4014
1332;1860;4013
1333;2029;4013
1333;1990;4013
1330;2068;4014
1332;1989;4014
1330;2006;4014
1332;1953;4014
1329;1974;4014
1332;2129;4013
1331;2145;4014
1330;2048;4015
1332;2085;4015
1330;2099;4013
1332;1960;4013
1332;1975;4015
1331;1949;4011
1331;2031;4014
1332;2071;4015
1331;1818;4014
1330;1792;4015
1331;1996;4014
1322;1995;4013
1331;1994;4012
1332;2099;4015
1331;2048;4015
1332;2021;4014
1332;1982;4013
1331;1967;4013
1331;2199;4015
1328;2195;4013
1338;2048;4013
1331;1950;4015
1332;2095;4014
1332;1939;4014
1330;1986;4013
1331;2048;4014
1332;1980;4013
1332;2062;4013
1330;1829;4014
1331;1883;4015
1332;1981;4013
1333;2075;4015
1333;2029;4012
1333;1966;4013
1327;2083;4015
1331;1983;4014
1331;2012;4017
1331;2034;4013
1330;2271;4013
1331;2235;4012
1331;1935;4015
1332;1958;4013
1332;2146;4014
1330;2011;4014
1331;1982;4015
1330;2048;4014
1331;2065;4010
1332;2105;4014
1332;1906;4015
1331;1844;4013
1329;1982;4014
1327;1989;4014
1333;2053;4015
1332;1911;4014
1331;2063;4013
1330;2007;4014
1330;2009;4013
1331;1933;4014
1327;2257;4014
1333;2145;4015
1332;2058;4014
1328;2057;4014
1331;2101;4013
1331;2094;4013
1332;1949;4005
1330;2039;4015
1332;2080;4013
1331;2087;4013
1331;1965;4013
1331;1785;4011
1329;2000;4013
1333;2103;4014
1331;1921;4013
1330;1956;4013
1330;2037;4013
1332;1967;4013
1331;2005;4013
1332;2004;4015
1330;2210;4014
1333;2113;4014
1330;2067;4015
1332;2003;4014
1331;2016;4013
1330;2087;4013
1330;1953;4014
1330;2010;4014
1333;2098;4014
1330;2048;4014
1334;1998;4015
1330;1728;4014
1333;1935;4014
1331;1977;4013
1329;1977;4014
1331;1889;4013
