1823;2032;1711
1824;2033;1721
1823;2035;1730
1822;2036;1726
1822;2035;1721
1824;2034;1720
1822;2034;1713
1823;2032;1729
1821;2038;1719
1824;2035;1722
1822;2036;1719
1823;2035;1728
1823;2035;1733
1823;2031;1726
1822;2033;1729
1821;2031;1729
1822;2031;1733
1823;2032;1719
1822;2031;1730
1823;2037;1711
1830;2034;1710
1822;2035;1714
1822;2035;1710
1826;2037;1713
1823;2036;1718
1824;2035;1727
1822;2034;1730
1821;2037;1727
1823;2033;1723
1821;2037;1718
1824;2034;1726
1824;2036;1718
1822;2034;1717
1823;2033;1709
1823;2032;1706
1824;2034;1711
1823;2033;1702
1822;2031;1705
1822;2035;1707
1823;2031;1696
1823;2032;1703
1822;2031;1709
1821;2033;1711
1821;2035;1715
1821;2037;1714
1823;2035;1708
1823;2035;1713
1823;2037;1709
1821;2034;1709
1819;2035;1707
1824;2031;1701
1823;2033;1701
1823;2035;1706
1822;2035;1704
1823;2033;1705
1821;2034;1713
1824;2033;1711
1823;2032;1700
1822;2037;1706
1821;2031;1713
1822;2033;1711
1823;2031;1707
1824;2035;1708
1818;2036;1713
1824;2038;1706
1823;2035;1711
1819;2034;1707
1822;2038;1699
1822;2032;1711
1824;2033;1707
1821;2037;1710
1822;2035;1721
1823;2035;1711
1821;2033;1719
1824;2031;1715
1824;2034;1711
1822;2031;1713
1823;2033;1721
1822;2031;1709
1822;2032;1723
1819;2034;1704
1821;2033;1716
1822;2033;1719
1822;2036;1717
1823;2036;1716
1821;2032;1724
1825;2034;1724
1821;2037;1725
1822;2036;1733
1823;2035;1726
1824;2035;1730
1825;2038;1728
1824;2027;1732
1823;2031;1728
1824;2033;1726
1821;2034;1714
1823;2033;1713
1821;2031;1717
1823;2035;1711
1823;2032;1711
1822;2035;1713
1823;2034;1719
1821;2030;1721
1823;2035;1723
1823;2035;1728
1821;2032;1720
1822;2036;1720
1822;2037;1723
1821;2037;1720
1823;2035;1713
1822;2033;1710
1822;2037;1705
1823;2033;1702
1823;2032;1710
1821;2029;1699
1822;2033;1708
1822;2035;1708
1822;2029;1710
1825;2031;1714
1823;2032;1714
1823;2033;1709
1822;2023;1715
1821;2035;1707
1821;2036;1707
1820;2036;1705
1822;2033;1711
1822;2036;1708
1823;2036;1709
1822;2034;1700
1824;2036;1707
1823;2030;1701
1822;2033;1704
1825;2036;1712
1822;2035;1717
1820;2031;1715
1823;2033;1718
1824;2029;1705
1825;2033;1724
1825;2036;1726
1821;2033;1723
1821;2035;1719
1823;2033;1718
1822;2033;1717
1823;2035;1714
1822;2034;1721
1824;2036;1707
1825;2034;1724
1823;2034;1714
1824;2035;1721
1824;2036;1721
1823;2040;1723
1822;2035;1739
1823;2034;1728
1819;2035;1730
1824;2033;1731
1825;2035;1727
1823;2027;1717
1822;2033;1728
1823;2035;1719
1823;2036;1711
1823;2036;1714
1825;2035;1712
1823;2034;1713
1823;2033;1713
1828;2037;1716
1823;2033;1719
1823;2036;1722
1821;2037;1713
1820;2035;1714
1822;2036;1713
1822;2035;1711
1821;2031;1717
1823;2036;1709
1823;2036;1717
1826;2034;1699
1823;2033;1705
1821;2031;1690
1827;2036;1707
1821;2035;1701
1823;2020;1704
1823;2034;1710
1822;2035;1701
1821;2035;1713
1824;2034;1711
1823;2036;1707
1823;2035;1714
1825;2038;1716
1824;2035;1706
1823;2036;1718
1821;2036;1696
1823;2034;1704
1823;2031;1702
1823;2034;1702
1823;2034;1709
1823;2028;1711
1823;2036;1708
1822;2031;1716
1824;2032;1710
1823;2033;1717
1823;2033;1721
1821;2031;1723
1821;2035;1719
1823;2031;1716
1822;2048;1710
1823;2037;1715
1821;2038;1723
1823;2037;1706
1826;2035;1718
1824;2036;1719
1822;2034;1722
1822;2031;1722
1824;2035;1731
1822;2031;1733
1822;2034;1725
1820;2038;1730
1823;2025;1727
1823;2031;1725
1823;2031;1728
1824;2033;1719
1825;2031;1720
1823;2033;1713
1820;2031;1717
1823;2033;1723
1823;2034;1713
1821;2034;1720
1821;2034;1722
1820;2037;1723
1823;2033;1727
1823;2037;1718
1820;2035;1711
1824;2034;1723
1822;2035;1717
1822;2031;1720
1824;2033;1709
1824;2032;1715
1823;2035;1706
1824;2030;1713
1823;2031;1701
1824;2033;1696
1825;2034;1702
1823;2031;1701
1822;2031;1699
1823;2035;1703
1820;2031;1709
1821;2033;1710
1823;2035;1710
1823;2039;1711
1822;2034;1711
1823;2035;1710
1823;2033;1713
1819;2038;1711
1822;2034;1703
1823;2033;1707
1822;2034;1697
1822;2033;1701
1823;2033;1702
1824;2029;1707
1823;2029;1708
1821;2031;1707
1818;2042;1711
1821;2034;1714
1824;2035;1713
1823;2033;1714
1824;2036;1719
1824;2033;1709
1821;2035;1712
1821;2037;1712
1822;2035;1710
1823;2035;1712
1822;2036;1711
1824;2031;1717
1821;2034;1716
1824;2033;1721
1826;2031;1719
1824;2031;1724
1823;2031;1722
1822;2029;1727
1821;2034;1718
1823;2035;1725
1823;2035;1720
1824;2031;1723
1823;2030;1711
1821;2035;1715
