2048;1878
2048;1877
2048;1879
2051;1879
2051;1879
2038;1880
2041;1882
2040;1881
2037;1884
2038;1882
2036;1878
2037;1877
2031;1877
2039;1875
2048;1876
2048;1877
2048;1876
2048;1875
2048;1878
2048;1877
2048;1880
2072;1875
2048;1879
2050;1880
2048;1881
2048;1879
2034;1881
2040;1883
2036;1875
2035;1882
2048;1877
2037;1882
2038;1878
2039;1870
2041;1876
2048;1873
2048;1877
2048;1876
2048;1877
2048;1873
2048;1878
2048;1880
2048;1879
2048;1879
2048;1879
2039;1879
2048;1881
2039;1879
2048;1881
2037;1883
2028;1878
2039;1876
2048;1877
2039;1877
2042;1876
2048;1873
2048;1873
2048;1874
2048;1876
2048;1877
2035;1877
2048;1880
2048;1878
2048;1880
2048;1885
2048;1881
2048;1881
2039;1881
2039;1879
2035;1882
2036;1878
2037;1878
2039;1879
2048;1876
2048;1879
2048;1872
2048;1877
2048;1875
2048;1879
2048;1869
2048;1882
2048;1877
2048;1878
2049;1877
2048;1877
2039;1879
2048;1879
2038;1879
2039;1877
2034;1889
2037;1884
2038;1879
2039;1879
2039;1876
2048;1877
2039;1876
2048;1870
2048;1876
2048;1876
2048;1875
2048;1877
2048;1881
2048;1870
2050;1861
2048;1880
2048;1879
2048;1879
2039;1879
2038;1877
2036;1879
2051;1879
2036;1877
2039;1878
2036;1877
2048;1874
2048;1875
2048;1875
2048;1875
2048;1881
2048;1877
2049;1876
2048;1875
2035;1878
2048;1879
2048;1879
2048;1880
2048;1891
2039;1879
2040;1880
2039;1880
2037;1877
2037;1874
2037;1878
2037;1877
2039;1877
2048;1875
2048;1876
2048;1881
2037;1876
2048;1874
2048;1876
2048;1878
2048;1882
2048;1887
2048;1885
2048;1881
2038;1879
2038;1899
2036;1881
2036;1877
2039;1881
2048;1878
2039;1907
2048;1877
2040;1877
2048;1875
2037;1877
2048;1881
2048;1871
2048;1874
2048;1881
2048;1877
2036;1879
2048;1879
2053;1881
2048;1879
2035;1875
2036;1879
2037;1882
2037;1877
2036;1878
2037;1879
2040;1877
2031;1879
2048;1873
2053;1877
2048;1875
2048;1879
2048;1878
2048;1877
2048;1877
2048;1877
2048;1882
2048;1878
2048;1880
2048;1881
2048;1879
2039;1882
2038;1881
2035;1880
2036;1879
2037;1877
2038;1876
2038;1876
2040;1879
2041;1879
2035;1875
2041;1875
2048;1875
2048;1879
2048;1877
2048;1879
2048;1879
2048;1879
2048;1879
2048;1881
2036;1881
2048;1881
2037;1881
2037;1881
2038;1878
2041;1877
2040;1877
2034;1876
2048;1875
2038;1875
2048;1875
2052;1876
2048;1873
2048;1881
2048;1877
2048;1877
2048;1882
2049;1877
2048;1875
2050;1881
2048;1882
2040;1880
2039;1875
2036;1879
2048;1875
2037;1889
2063;1877
2037;1872
2041;1877
2048;1876
2048;1875
2048;1876
2049;1877
2048;1877
2048;1874
2048;1879
2048;1878
2048;1881
2048;1879
2048;1880
2037;1880
2040;1880
2023;1886
2036;1879
2048;1875
2037;1878
2048;1885
2040;1877
2039;1876
2048;1875
2048;1877
2048;1877
2048;1876
2048;1877
2048;1877
2048;1877
2055;1878
2052;1878
2048;1879
2048;1876
2048;1880
2039;1878
2037;1881
2037;1917
2037;1876
2037;1877
2035;1879
2036;1874
2039;1878
2048;1873
2048;1876
2048;1876
2048;1881
2048;1875
2048;1877
2048;1878
2050;1878
2049;1877
2048;1885
2048;1881
2051;1881
2038;1881
2039;1879
2037;1886
2037;1877
2037;1878
2041;1878
2037;1877
2037;1877
2048;1877
2048;1875
2048;1873
2048;1878
2048;1877
2048;1874
2039;1878
2051;1879
2049;1877
2048;1875
2048;1881
2034;1879
2040;1882
2037;1885
2035;1879
2035;1879
2034;1874
2037;1877
2039;1879
2031;1877
2039;1877
2295;1876
2040;1874
2048;1876
2048;1882
2048;1878
2049;1878
2048;1878
2048;1883
2048;1879
2048;1880
2035;1881
2038;1880
2039;1879
2037;1883
2035;1880
2037;1875
2037;1877
2027;1877
2039;1893
2039;1876
2048;1878
2048;1877
2048;1876
2052;1874
2050;1876
2048;1879
2048;1873
2048;1872
2048;1877
2049;1881
2048;1875
2040;1883
2038;1882
2031;1873
2035;1872
2041;1878
2036;1878
2038;1878
2039;1876
2040;1877
2048;1874
2048;1875
2048;1876
2048;1877
2034;1877
2048;1877
2054;1873
2049;1871
2050;1879
